Year,RaceScheme,Race,Sex,AgeGroup,HispanicOrigin,Population
2013,race2,Nonwhite,Male,70 to 74,NonHispanic,666186
2013,race2,Nonwhite,Male,75 to 79,NonHispanic,437762
2013,race2,Nonwhite,Male,80 to 84,NonHispanic,261159
2013,race2,Nonwhite,Male,85 years and over,NonHispanic,197411
2013,race2,Nonwhite,Male,Under 5,NonHispanic,2458767
2013,race2,White,Female,10 to 14,Hispanic,2006695
2013,race2,White,Female,15 to 19,Hispanic,1940586
2013,race2,White,Female,20 to 24,Hispanic,1907963
2013,race2,White,Female,25 to 29,Hispanic,1752903
2013,race2,White,Female,30 to 34,Hispanic,1806900
2013,race2,White,Female,35 to 39,Hispanic,1714304
2013,race2,White,Female,40 to 44,Hispanic,1615938
2013,race2,White,Female,45 to 49,Hispanic,1417092
2013,race2,White,Female,5 to 9,Hispanic,2086651
2013,race2,White,Female,50 to 54,Hispanic,1239249
2013,race2,White,Female,55 to 59,Hispanic,1004846
2013,race2,White,Female,60 to 64,Hispanic,769664
2013,race2,White,Female,65 to 69,Hispanic,579748
2013,race2,White,Female,70 to 74,Hispanic,416809
2013,race2,White,Female,75 to 79,Hispanic,309433
2013,race2,White,Female,80 to 84,Hispanic,222257
2013,race2,White,Female,85 years and over,Hispanic,199874
2013,race2,White,Female,Under 5,Hispanic,1973749
2013,race2,White,Female,10 to 14,NonHispanic,5412778
2013,race2,White,Female,15 to 19,NonHispanic,5698717
2013,race2,White,Female,20 to 24,NonHispanic,6226652
2013,race2,White,Female,25 to 29,NonHispanic,5997732
2013,race2,White,Female,30 to 34,NonHispanic,6009870
2013,race2,White,Female,35 to 39,NonHispanic,5566608
2013,race2,White,Female,40 to 44,NonHispanic,6296752
2013,race2,White,Female,45 to 49,NonHispanic,6828662
2013,race2,White,Female,5 to 9,NonHispanic,5123261
2013,race2,White,Female,50 to 54,NonHispanic,7829193
2013,race2,White,Female,55 to 59,NonHispanic,7746668
2013,race2,White,Female,60 to 64,NonHispanic,6943756
2013,race2,White,Female,65 to 69,NonHispanic,5867892
2013,race2,White,Female,70 to 74,NonHispanic,4422256
2013,race2,White,Female,75 to 79,NonHispanic,3321885
2013,race2,White,Female,80 to 84,NonHispanic,2700560
2013,race2,White,Female,85 years and over,NonHispanic,3242713
2013,race2,White,Female,Under 5,NonHispanic,4768839
2013,race2,White,Male,10 to 14,Hispanic,2079611
2013,race2,White,Male,15 to 19,Hispanic,2050661
2013,race2,White,Male,20 to 24,Hispanic,2107086
2013,race2,White,Male,25 to 29,Hispanic,1958867
2013,race2,White,Male,30 to 34,Hispanic,1927702
2013,race2,White,Male,35 to 39,Hispanic,1762527
2013,race2,White,Male,40 to 44,Hispanic,1633029
2013,race2,White,Male,45 to 49,Hispanic,1437924
2013,race2,White,Male,5 to 9,Hispanic,2174275
2013,race2,White,Male,50 to 54,Hispanic,1215473
2013,race2,White,Male,55 to 59,Hispanic,937425
2013,race2,White,Male,60 to 64,Hispanic,682038
2013,race2,White,Male,65 to 69,Hispanic,487980
2013,race2,White,Male,70 to 74,Hispanic,322545
2013,race2,White,Male,75 to 79,Hispanic,225104
2013,race2,White,Male,80 to 84,Hispanic,146991
2013,race2,White,Male,85 years and over,Hispanic,109416
2013,race2,White,Male,Under 5,Hispanic,2047921
2013,race2,White,Male,10 to 14,NonHispanic,5718386
2013,race2,White,Male,15 to 19,NonHispanic,6019944
2013,race2,White,Male,20 to 24,NonHispanic,6485757
2013,race2,White,Male,25 to 29,NonHispanic,6129216
2013,race2,White,Male,30 to 34,NonHispanic,6116611
2013,race2,White,Male,35 to 39,NonHispanic,5664375
2013,race2,White,Male,40 to 44,NonHispanic,6357906
2013,race2,White,Male,45 to 49,NonHispanic,6816537
2013,race2,White,Male,5 to 9,NonHispanic,5392507
2013,race2,White,Male,50 to 54,NonHispanic,7683573
2013,race2,White,Male,55 to 59,NonHispanic,7480052
2013,race2,White,Male,60 to 64,NonHispanic,6567162
2013,race2,White,Male,65 to 69,NonHispanic,5447483
2013,race2,White,Male,70 to 74,NonHispanic,3896488
2013,race2,White,Male,75 to 79,NonHispanic,2713780
2013,race2,White,Male,80 to 84,NonHispanic,1936326
2013,race2,White,Male,85 years and over,NonHispanic,1668575
2013,race2,White,Male,Under 5,NonHispanic,5016099
2013,race3,Black,Female,10 to 14,Hispanic,128598
2013,race3,Black,Female,15 to 19,Hispanic,123405
2013,race3,Black,Female,20 to 24,Hispanic,131356
2013,race3,Black,Female,25 to 29,Hispanic,121318
2013,race3,Black,Female,30 to 34,Hispanic,117805
2013,race3,Black,Female,35 to 39,Hispanic,100783
2013,race3,Black,Female,40 to 44,Hispanic,85849
2013,race3,Black,Female,45 to 49,Hispanic,75623
2013,race3,Black,Female,5 to 9,Hispanic,139139
2013,race3,Black,Female,50 to 54,Hispanic,64505
2013,race3,Black,Female,55 to 59,Hispanic,50504
2013,race3,Black,Female,60 to 64,Hispanic,36844
2013,race3,Black,Female,65 to 69,Hispanic,26291
2013,race3,Black,Female,70 to 74,Hispanic,18031
2013,race3,Black,Female,75 to 79,Hispanic,13017
2013,race3,Black,Female,80 to 84,Hispanic,8594
2013,race3,Black,Female,85 years and over,Hispanic,8176
2013,race3,Black,Female,Under 5,Hispanic,149195
2013,race3,Black,Female,10 to 14,NonHispanic,1423139
2013,race3,Black,Female,15 to 19,NonHispanic,1525561
2013,race3,Black,Female,20 to 24,NonHispanic,1688954
2013,race3,Black,Female,25 to 29,NonHispanic,1407386
2013,race3,Black,Female,30 to 34,NonHispanic,1409639
2013,race3,Black,Female,35 to 39,NonHispanic,1309317
2013,race3,Black,Female,40 to 44,NonHispanic,1380393
2013,race3,Black,Female,45 to 49,NonHispanic,1397392
2013,race3,Black,Female,5 to 9,NonHispanic,1372879
2013,race3,Black,Female,50 to 54,NonHispanic,1445608
2013,race3,Black,Female,55 to 59,NonHispanic,1315330
2013,race3,Black,Female,60 to 64,NonHispanic,1064509
2013,race3,Black,Female,65 to 69,NonHispanic,769429
2013,race3,Black,Female,70 to 74,NonHispanic,549747
2013,race3,Black,Female,75 to 79,NonHispanic,400561
2013,race3,Black,Female,80 to 84,NonHispanic,282053
2013,race3,Black,Female,85 years and over,NonHispanic,289787
2013,race3,Black,Female,Under 5,NonHispanic,1314936
2013,race3,Black,Male,10 to 14,Hispanic,133970
2013,race3,Black,Male,15 to 19,Hispanic,129825
2013,race3,Black,Male,20 to 24,Hispanic,136252
2013,race3,Black,Male,25 to 29,Hispanic,117087
2013,race3,Black,Male,30 to 34,Hispanic,108303
2013,race3,Black,Male,35 to 39,Hispanic,90462
2013,race3,Black,Male,40 to 44,Hispanic,76130
2013,race3,Black,Male,45 to 49,Hispanic,69115
2013,race3,Black,Male,5 to 9,Hispanic,143780
2013,race3,Black,Male,50 to 54,Hispanic,57736
2013,race3,Black,Male,55 to 59,Hispanic,44983
2013,race3,Black,Male,60 to 64,Hispanic,31436
2013,race3,Black,Male,65 to 69,Hispanic,21195
2013,race3,Black,Male,70 to 74,Hispanic,13510
2013,race3,Black,Male,75 to 79,Hispanic,8821
2013,race3,Black,Male,80 to 84,Hispanic,5113
2013,race3,Black,Male,85 years and over,Hispanic,3714
2013,race3,Black,Male,Under 5,Hispanic,154125
2013,race3,Black,Male,10 to 14,NonHispanic,1470745
2013,race3,Black,Male,15 to 19,NonHispanic,1576487
2013,race3,Black,Male,20 to 24,NonHispanic,1703705
2013,race3,Black,Male,25 to 29,NonHispanic,1305931
2013,race3,Black,Male,30 to 34,NonHispanic,1258443
2013,race3,Black,Male,35 to 39,NonHispanic,1158369
2013,race3,Black,Male,40 to 44,NonHispanic,1224771
2013,race3,Black,Male,45 to 49,NonHispanic,1248375
2013,race3,Black,Male,5 to 9,NonHispanic,1412613
2013,race3,Black,Male,50 to 54,NonHispanic,1276542
2013,race3,Black,Male,55 to 59,NonHispanic,1129919
2013,race3,Black,Male,60 to 64,NonHispanic,869551
2013,race3,Black,Male,65 to 69,NonHispanic,605299
2013,race3,Black,Male,70 to 74,NonHispanic,398108
2013,race3,Black,Male,75 to 79,NonHispanic,260951
2013,race3,Black,Male,80 to 84,NonHispanic,155567
2013,race3,Black,Male,85 years and over,NonHispanic,117336
2013,race3,Black,Male,Under 5,NonHispanic,1352920
2013,race3,Other,Female,10 to 14,Hispanic,256546
2013,race3,Other,Female,15 to 19,Hispanic,238057
2013,race3,Other,Female,20 to 24,Hispanic,222123
2013,race3,Other,Female,25 to 29,Hispanic,204052
2013,race3,Other,Female,30 to 34,Hispanic,200733
2013,race3,Other,Female,35 to 39,Hispanic,181027
2013,race3,Other,Female,40 to 44,Hispanic,160527
2013,race3,Other,Female,45 to 49,Hispanic,137376
2013,race3,Other,Female,5 to 9,Hispanic,280077
2013,race3,Other,Female,50 to 54,Hispanic,118269
2013,race3,Other,Female,55 to 59,Hispanic,91006
2013,race3,Other,Female,60 to 64,Hispanic,64840
2013,race3,Other,Female,65 to 69,Hispanic,44934
2013,race3,Other,Female,70 to 74,Hispanic,29535
2013,race3,Other,Female,75 to 79,Hispanic,19725
2013,race3,Other,Female,80 to 84,Hispanic,12590
2013,race3,Other,Female,85 years and over,Hispanic,11150
2013,race3,Other,Female,Under 5,Hispanic,293355
2013,race3,Other,Female,10 to 14,NonHispanic,1007229
2013,race3,Other,Female,15 to 19,NonHispanic,984386
2013,race3,Other,Female,20 to 24,NonHispanic,1065264
2013,race3,Other,Female,25 to 29,NonHispanic,1057412
2013,race3,Other,Female,30 to 34,NonHispanic,1078691
2013,race3,Other,Female,35 to 39,NonHispanic,1004542
2013,race3,Other,Female,40 to 44,NonHispanic,989243
2013,race3,Other,Female,45 to 49,NonHispanic,883575
2013,race3,Other,Female,5 to 9,NonHispanic,1048516
2013,race3,Other,Female,50 to 54,NonHispanic,848342
2013,race3,Other,Female,55 to 59,NonHispanic,772620
2013,race3,Other,Female,60 to 64,NonHispanic,644644
2013,race3,Other,Female,65 to 69,NonHispanic,474471
2013,race3,Other,Female,70 to 74,NonHispanic,326652
2013,race3,Other,Female,75 to 79,NonHispanic,227846
2013,race3,Other,Female,80 to 84,NonHispanic,158475
2013,race3,Other,Female,85 years and over,NonHispanic,144518
2013,race3,Other,Female,Under 5,NonHispanic,1061862
2013,race3,Other,Male,10 to 14,Hispanic,264468
2013,race3,Other,Male,15 to 19,Hispanic,248647
2013,race3,Other,Male,20 to 24,Hispanic,240101
2013,race3,Other,Male,25 to 29,Hispanic,224084
2013,race3,Other,Male,30 to 34,Hispanic,213384
2013,race3,Other,Male,35 to 39,Hispanic,188181
2013,race3,Other,Male,40 to 44,Hispanic,163379
2013,race3,Other,Male,45 to 49,Hispanic,140214
2013,race3,Other,Male,5 to 9,Hispanic,290223
2013,race3,Other,Male,50 to 54,Hispanic,116077
2013,race3,Other,Male,55 to 59,Hispanic,87674
2013,race3,Other,Male,60 to 64,Hispanic,59692
2013,race3,Other,Male,65 to 69,Hispanic,39564
2013,race3,Other,Male,70 to 74,Hispanic,23469
2013,race3,Other,Male,75 to 79,Hispanic,14212
2013,race3,Other,Male,80 to 84,Hispanic,8261
2013,race3,Other,Male,85 years and over,Hispanic,6390
2013,race3,Other,Male,Under 5,Hispanic,303836
2013,race3,Other,Male,10 to 14,NonHispanic,1027095
2013,race3,Other,Male,15 to 19,NonHispanic,1010673
2013,race3,Other,Male,20 to 24,NonHispanic,1080316
2013,race3,Other,Male,25 to 29,NonHispanic,988920
2013,race3,Other,Male,30 to 34,NonHispanic,953867
2013,race3,Other,Male,35 to 39,NonHispanic,889286
2013,race3,Other,Male,40 to 44,NonHispanic,876243
2013,race3,Other,Male,45 to 49,NonHispanic,781574
2013,race3,Other,Male,5 to 9,NonHispanic,1073237
2013,race3,Other,Male,50 to 54,NonHispanic,743494
2013,race3,Other,Male,55 to 59,NonHispanic,658857
2013,race3,Other,Male,60 to 64,NonHispanic,532958
2013,race3,Other,Male,65 to 69,NonHispanic,393644
2013,race3,Other,Male,70 to 74,NonHispanic,268078
2013,race3,Other,Male,75 to 79,NonHispanic,176811
2013,race3,Other,Male,80 to 84,NonHispanic,105592
2013,race3,Other,Male,85 years and over,NonHispanic,80075
2013,race3,Other,Male,Under 5,NonHispanic,1105847
2013,race3,White,Female,10 to 14,Hispanic,2006695
2013,race3,White,Female,15 to 19,Hispanic,1940586
2013,race3,White,Female,20 to 24,Hispanic,1907963
2013,race3,White,Female,25 to 29,Hispanic,1752903
2013,race3,White,Female,30 to 34,Hispanic,1806900
2013,race3,White,Female,35 to 39,Hispanic,1714304
2013,race3,White,Female,40 to 44,Hispanic,1615938
2013,race3,White,Female,45 to 49,Hispanic,1417092
2013,race3,White,Female,5 to 9,Hispanic,2086651
2013,race3,White,Female,50 to 54,Hispanic,1239249
2013,race3,White,Female,55 to 59,Hispanic,1004846
2013,race3,White,Female,60 to 64,Hispanic,769664
2013,race3,White,Female,65 to 69,Hispanic,579748
2013,race3,White,Female,70 to 74,Hispanic,416809
2013,race3,White,Female,75 to 79,Hispanic,309433
2013,race3,White,Female,80 to 84,Hispanic,222257
2013,race3,White,Female,85 years and over,Hispanic,199874
2013,race3,White,Female,Under 5,Hispanic,1973749
2013,race3,White,Female,10 to 14,NonHispanic,5412778
2013,race3,White,Female,15 to 19,NonHispanic,5698717
2013,race3,White,Female,20 to 24,NonHispanic,6226652
2013,race3,White,Female,25 to 29,NonHispanic,5997732
2013,race3,White,Female,30 to 34,NonHispanic,6009870
2013,race3,White,Female,35 to 39,NonHispanic,5566608
2013,race3,White,Female,40 to 44,NonHispanic,6296752
2013,race3,White,Female,45 to 49,NonHispanic,6828662
2013,race3,White,Female,5 to 9,NonHispanic,5123261
2013,race3,White,Female,50 to 54,NonHispanic,7829193
2013,race3,White,Female,55 to 59,NonHispanic,7746668
2013,race3,White,Female,60 to 64,NonHispanic,6943756
2013,race3,White,Female,65 to 69,NonHispanic,5867892
2013,race3,White,Female,70 to 74,NonHispanic,4422256
2013,race3,White,Female,75 to 79,NonHispanic,3321885
2013,race3,White,Female,80 to 84,NonHispanic,2700560
2013,race3,White,Female,85 years and over,NonHispanic,3242713
2013,race3,White,Female,Under 5,NonHispanic,4768839
2013,race3,White,Male,10 to 14,Hispanic,2079611
2013,race3,White,Male,15 to 19,Hispanic,2050661
2013,race3,White,Male,20 to 24,Hispanic,2107086
2013,race3,White,Male,25 to 29,Hispanic,1958867
2013,race3,White,Male,30 to 34,Hispanic,1927702
2013,race3,White,Male,35 to 39,Hispanic,1762527
2013,race3,White,Male,40 to 44,Hispanic,1633029
2013,race3,White,Male,45 to 49,Hispanic,1437924
2013,race3,White,Male,5 to 9,Hispanic,2174275
2013,race3,White,Male,50 to 54,Hispanic,1215473
2013,race3,White,Male,55 to 59,Hispanic,937425
2013,race3,White,Male,60 to 64,Hispanic,682038
2013,race3,White,Male,65 to 69,Hispanic,487980
2013,race3,White,Male,70 to 74,Hispanic,322545
2013,race3,White,Male,75 to 79,Hispanic,225104
2013,race3,White,Male,80 to 84,Hispanic,146991
2013,race3,White,Male,85 years and over,Hispanic,109416
2013,race3,White,Male,Under 5,Hispanic,2047921
2013,race3,White,Male,10 to 14,NonHispanic,5718386
2013,race3,White,Male,15 to 19,NonHispanic,6019944
2013,race3,White,Male,20 to 24,NonHispanic,6485757
2013,race3,White,Male,25 to 29,NonHispanic,6129216
2013,race3,White,Male,30 to 34,NonHispanic,6116611
2013,race3,White,Male,35 to 39,NonHispanic,5664375
2013,race3,White,Male,40 to 44,NonHispanic,6357906
2013,race3,White,Male,45 to 49,NonHispanic,6816537
2013,race3,White,Male,5 to 9,NonHispanic,5392507
2013,race3,White,Male,50 to 54,NonHispanic,7683573
2013,race3,White,Male,55 to 59,NonHispanic,7480052
2013,race3,White,Male,60 to 64,NonHispanic,6567162
2013,race3,White,Male,65 to 69,NonHispanic,5447483
2013,race3,White,Male,70 to 74,NonHispanic,3896488
2013,race3,White,Male,75 to 79,NonHispanic,2713780
2013,race3,White,Male,80 to 84,NonHispanic,1936326
2013,race3,White,Male,85 years and over,NonHispanic,1668575
2013,race3,White,Male,Under 5,NonHispanic,5016099
2013,race6,AIAN,Female,10 to 14,Hispanic,100891
2013,race6,AIAN,Female,15 to 19,Hispanic,98244
2013,race6,AIAN,Female,20 to 24,Hispanic,94431
2013,race6,AIAN,Female,25 to 29,Hispanic,90327
2013,race6,AIAN,Female,30 to 34,Hispanic,92005
2013,race6,AIAN,Female,35 to 39,Hispanic,87406
2013,race6,AIAN,Female,40 to 44,Hispanic,81548
2013,race6,AIAN,Female,45 to 49,Hispanic,70092
2013,race6,AIAN,Female,5 to 9,Hispanic,99229
2013,race6,AIAN,Female,50 to 54,Hispanic,60432
2013,race6,AIAN,Female,55 to 59,Hispanic,46468
2013,race6,AIAN,Female,60 to 64,Hispanic,33422
2013,race6,AIAN,Female,65 to 69,Hispanic,22824
2013,race6,AIAN,Female,70 to 74,Hispanic,14736
2013,race6,AIAN,Female,75 to 79,Hispanic,9873
2013,race6,AIAN,Female,80 to 84,Hispanic,6372
2013,race6,AIAN,Female,85 years and over,Hispanic,5540
2013,race6,AIAN,Female,Under 5,Hispanic,94749
2013,race6,AIAN,Female,10 to 14,NonHispanic,88016
2013,race6,AIAN,Female,15 to 19,NonHispanic,90484
2013,race6,AIAN,Female,20 to 24,NonHispanic,94417
2013,race6,AIAN,Female,25 to 29,NonHispanic,79053
2013,race6,AIAN,Female,30 to 34,NonHispanic,76653
2013,race6,AIAN,Female,35 to 39,NonHispanic,70822
2013,race6,AIAN,Female,40 to 44,NonHispanic,74210
2013,race6,AIAN,Female,45 to 49,NonHispanic,78594
2013,race6,AIAN,Female,5 to 9,NonHispanic,87841
2013,race6,AIAN,Female,50 to 54,NonHispanic,84621
2013,race6,AIAN,Female,55 to 59,NonHispanic,76064
2013,race6,AIAN,Female,60 to 64,NonHispanic,59143
2013,race6,AIAN,Female,65 to 69,NonHispanic,42869
2013,race6,AIAN,Female,70 to 74,NonHispanic,28312
2013,race6,AIAN,Female,75 to 79,NonHispanic,19087
2013,race6,AIAN,Female,80 to 84,NonHispanic,12206
2013,race6,AIAN,Female,85 years and over,NonHispanic,10589
2013,race6,AIAN,Female,Under 5,NonHispanic,82999
2013,race6,AIAN,Male,10 to 14,Hispanic,103915
2013,race6,AIAN,Male,15 to 19,Hispanic,104408
2013,race6,AIAN,Male,20 to 24,Hispanic,109956
2013,race6,AIAN,Male,25 to 29,Hispanic,108815
2013,race6,AIAN,Male,30 to 34,Hispanic,105548
2013,race6,AIAN,Male,35 to 39,Hispanic,97446
2013,race6,AIAN,Male,40 to 44,Hispanic,89198
2013,race6,AIAN,Male,45 to 49,Hispanic,76526
2013,race6,AIAN,Male,5 to 9,Hispanic,103588
2013,race6,AIAN,Male,50 to 54,Hispanic,63714
2013,race6,AIAN,Male,55 to 59,Hispanic,48595
2013,race6,AIAN,Male,60 to 64,Hispanic,32976
2013,race6,AIAN,Male,65 to 69,Hispanic,21611
2013,race6,AIAN,Male,70 to 74,Hispanic,12495
2013,race6,AIAN,Male,75 to 79,Hispanic,7416
2013,race6,AIAN,Male,80 to 84,Hispanic,4393
2013,race6,AIAN,Male,85 years and over,Hispanic,3281
2013,race6,AIAN,Male,Under 5,Hispanic,97864
2013,race6,AIAN,Male,10 to 14,NonHispanic,91815
2013,race6,AIAN,Male,15 to 19,NonHispanic,94435
2013,race6,AIAN,Male,20 to 24,NonHispanic,99808
2013,race6,AIAN,Male,25 to 29,NonHispanic,80089
2013,race6,AIAN,Male,30 to 34,NonHispanic,75697
2013,race6,AIAN,Male,35 to 39,NonHispanic,69400
2013,race6,AIAN,Male,40 to 44,NonHispanic,71926
2013,race6,AIAN,Male,45 to 49,NonHispanic,74518
2013,race6,AIAN,Male,5 to 9,NonHispanic,90028
2013,race6,AIAN,Male,50 to 54,NonHispanic,78108
2013,race6,AIAN,Male,55 to 59,NonHispanic,68432
2013,race6,AIAN,Male,60 to 64,NonHispanic,53809
2013,race6,AIAN,Male,65 to 69,NonHispanic,38904
2013,race6,AIAN,Male,70 to 74,NonHispanic,24735
2013,race6,AIAN,Male,75 to 79,NonHispanic,14948
2013,race6,AIAN,Male,80 to 84,NonHispanic,8200
2013,race6,AIAN,Male,85 years and over,NonHispanic,5401
2013,race6,AIAN,Male,Under 5,NonHispanic,85655
2013,race6,Asian,Female,10 to 14,Hispanic,27647
2013,race6,Asian,Female,15 to 19,Hispanic,26824
2013,race6,Asian,Female,20 to 24,Hispanic,28501
2013,race6,Asian,Female,25 to 29,Hispanic,25361
2013,race6,Asian,Female,30 to 34,Hispanic,24228
2013,race6,Asian,Female,35 to 39,Hispanic,21994
2013,race6,Asian,Female,40 to 44,Hispanic,19647
2013,race6,Asian,Female,45 to 49,Hispanic,16452
2013,race6,Asian,Female,5 to 9,Hispanic,29613
2013,race6,Asian,Female,50 to 54,Hispanic,14315
2013,race6,Asian,Female,55 to 59,Hispanic,10859
2013,race6,Asian,Female,60 to 64,Hispanic,7850
2013,race6,Asian,Female,65 to 69,Hispanic,5413
2013,race6,Asian,Female,70 to 74,Hispanic,3600
2013,race6,Asian,Female,75 to 79,Hispanic,2517
2013,race6,Asian,Female,80 to 84,Hispanic,1632
2013,race6,Asian,Female,85 years and over,Hispanic,1473
2013,race6,Asian,Female,Under 5,Hispanic,31968
2013,race6,Asian,Female,10 to 14,NonHispanic,488662
2013,race6,Asian,Female,15 to 19,NonHispanic,505004
2013,race6,Asian,Female,20 to 24,NonHispanic,632329
2013,race6,Asian,Female,25 to 29,NonHispanic,700662
2013,race6,Asian,Female,30 to 34,NonHispanic,743116
2013,race6,Asian,Female,35 to 39,NonHispanic,714030
2013,race6,Asian,Female,40 to 44,NonHispanic,712607
2013,race6,Asian,Female,45 to 49,NonHispanic,620614
2013,race6,Asian,Female,5 to 9,NonHispanic,484088
2013,race6,Asian,Female,50 to 54,NonHispanic,581529
2013,race6,Asian,Female,55 to 59,NonHispanic,534164
2013,race6,Asian,Female,60 to 64,NonHispanic,456994
2013,race6,Asian,Female,65 to 69,NonHispanic,336955
2013,race6,Asian,Female,70 to 74,NonHispanic,233846
2013,race6,Asian,Female,75 to 79,NonHispanic,167006
2013,race6,Asian,Female,80 to 84,NonHispanic,118581
2013,race6,Asian,Female,85 years and over,NonHispanic,108037
2013,race6,Asian,Female,Under 5,NonHispanic,461752
2013,race6,Asian,Male,10 to 14,Hispanic,28865
2013,race6,Asian,Male,15 to 19,Hispanic,27426
2013,race6,Asian,Male,20 to 24,Hispanic,28635
2013,race6,Asian,Male,25 to 29,Hispanic,26029
2013,race6,Asian,Male,30 to 34,Hispanic,24673
2013,race6,Asian,Male,35 to 39,Hispanic,21610
2013,race6,Asian,Male,40 to 44,Hispanic,18809
2013,race6,Asian,Male,45 to 49,Hispanic,15808
2013,race6,Asian,Male,5 to 9,Hispanic,31508
2013,race6,Asian,Male,50 to 54,Hispanic,13022
2013,race6,Asian,Male,55 to 59,Hispanic,9589
2013,race6,Asian,Male,60 to 64,Hispanic,6665
2013,race6,Asian,Male,65 to 69,Hispanic,4305
2013,race6,Asian,Male,70 to 74,Hispanic,2800
2013,race6,Asian,Male,75 to 79,Hispanic,1697
2013,race6,Asian,Male,80 to 84,Hispanic,997
2013,race6,Asian,Male,85 years and over,Hispanic,782
2013,race6,Asian,Male,Under 5,Hispanic,33151
2013,race6,Asian,Male,10 to 14,NonHispanic,493424
2013,race6,Asian,Male,15 to 19,NonHispanic,520296
2013,race6,Asian,Male,20 to 24,NonHispanic,655289
2013,race6,Asian,Male,25 to 29,NonHispanic,659249
2013,race6,Asian,Male,30 to 34,NonHispanic,645394
2013,race6,Asian,Male,35 to 39,NonHispanic,622951
2013,race6,Asian,Male,40 to 44,NonHispanic,621582
2013,race6,Asian,Male,45 to 49,NonHispanic,541051
2013,race6,Asian,Male,5 to 9,NonHispanic,491783
2013,race6,Asian,Male,50 to 54,NonHispanic,500858
